층,유저 이름,직업
1층,Sinon Tan,Dragoon
1층,Small Cultist,Bard
1층,Mizo Koala,RedMage
1층,Ayu Chan,Gunbreaker
1층,Reggie Gakil,Paladin
1층,Platinum Xephera,Monk
1층,Ella Draven,RedMage
1층,Rein Grakaias,Dragoon
1층,Mala Vale,Bard
1층,Raishasu Bumrush,Warrior
1층,Cole Graves,Gunbreaker
1층,Korky Korkesh,WhiteMage
1층,Adorak Matan,Scholar
1층,Evo Boltzmann,Monk
1층,Rak'tikka Masala,Summoner
1층,Sajen Shinra,Bard
1층,Beo Ul,Ninja
1층,Arend Killian,Gunbreaker
1층,Cack Senpai,DarkKnight
1층,Santa Baby,WhiteMage
1층,Gaelle Faintilaud,Scholar
1층,Allarin Joans,BlackMage
1층,Hilzorts Deezorts,Samurai
1층,Pyrrha Yaeger,Monk
1층,Robin Graves,Machinist
1층,M'gittu Ra'hl,Paladin
1층,Kezian Ra'hl,Warrior
1층,Brique Applestorm,WhiteMage
1층,Elorize A'dal,Scholar
1층,Saya Murasama,Monk
1층,Azure Dezard,Dragoon
1층,Chessy Noir,Bard
1층,Nanami Bladefield,Summoner
1층,Jorsin Alkestes,Gunbreaker
1층,Emelie Shinra,WhiteMage
1층,Primus Sempra,Paladin
1층,Lily Jean,Scholar
1층,Kotake Twinrova,BlackMage
1층,Jujutsu Saito,Bard
1층,Rhett Serris,Monk
1층,Zo Sia,Dancer
1층,Fujji Tomi,Gunbreaker
1층,Amber Sweet,DarkKnight
1층,Takashi Eventide,WhiteMage
1층,Mhairi Mathan,Scholar
1층,Shadow Link,Samurai
1층,Bubbs Guy,Monk
1층,Zhiyuan Ji,Machinist
1층,Rosaline Bell,Dancer
1층,Aero Dactyl,Warrior
1층,Kitty Noir,WhiteMage
1층,Muushen Shimada,Gunbreaker
1층,Joshy Dawhiteguy,Scholar
1층,Okamice Snowfall,Dragoon
1층,Nel Kalani,Bard
1층,I'm Deadpool,Summoner
1층,Shevat Eternal,Samurai
1층,Mr Coco,Warrior
1층,Shoruu Byrjun,WhiteMage
1층,Geek Power,Paladin
1층,Chrees Cawks,Scholar
1층,Capellini Okazaki,Dragoon
1층,Melvy Vehlendorf,RedMage
1층,Ninuki Taiyaki,Monk
1층,Maki Inoue,Bard
1층,Meka Pen,Paladin
1층,Nuko Kmj,DarkKnight
1층,Hallow Tactics,Scholar
1층,Banri Suo,WhiteMage
1층,Alyss Luka,Monk
1층,Shirono Higa,Monk
1층,Kuroyuri Kuon,Summoner
1층,Fille Asuivre,Samurai
1층,Rondo Symphonia,Machinist
1층,Syaroro Profonde,Warrior
1층,Snow Curtis,Gunbreaker
1층,Dsno Lady,Scholar
1층,Keropi Nefile,Astrologian
1층,Nana Destiny,Samurai
1층,Gani Ganick,Dragoon
1층,Ame Satsuki,Summoner
1층,Brilliant Bleach,Dancer
1층,Kama Yan,DarkKnight
1층,Life Raonenko,Paladin
1층,Sune Kajiry,WhiteMage
1층,Akakabu Rainteau,Scholar
1층,Ara Ara,BlackMage
1층,Flytermo Squirrel,Bard
1층,Lethal Senpai,Monk
1층,Zero Xii,Dragoon
1층,June Kazam,Gunbreaker
1층,Pumpkin Escobar,Paladin
1층,Shi Bayan,Scholar
1층,Iz Us,WhiteMage
1층,Namko Ename,Summoner
1층,Souya Saion,Samurai
1층,Mame Gang,Bard
1층,Tom Orbrx,Dragoon
1층,Shuri Izuna,DarkKnight
1층,Elfine Tissue,WhiteMage
1층,O-Bow Violeta,Gunbreaker
1층,Anna Dolce,Scholar
1층,Kiwi Xarassi,Dragoon
1층,Generic Eboy,Samurai
1층,Holycrapit'sa Deer,Bard
1층,Sakura Tea,BlackMage
1층,Thot Bringers,Paladin
1층,Red Ciri,Gunbreaker
1층,Bawkan Smile,WhiteMage
1층,Daniel Mogstorm,Scholar
1층,Seba Jun,Dragoon
1층,Adriel Aerostrike,Bard
1층,Theotrot Hametchel,Monk
1층,Aidan Chiura,RedMage
1층,Cly Cakebread,Gunbreaker
1층,Keaira Yar,WhiteMage
1층,Kee Okami,Paladin
1층,Galatea Fraiser,Scholar
1층,Wonator Tepes,Monk
1층,Esker Elinore,Dragoon
1층,Tikal Blackberry,Machinist
1층,Julus Phenix,Dancer
1층,Belurn Strider,Gunbreaker
1층,David Desh,Warrior
1층,Haru Dratae,WhiteMage
1층,Kagome Calberon,Scholar
1층,Arik Oronir,Dragoon
1층,Dook Crimson,Machinist
1층,Inuchiyo Maeda,Dragoon
1층,Hana Knight,RedMage
1층,Krya Wexley,Gunbreaker
1층,Roy Vandlandingham,DarkKnight
1층,Soma Akabayashi,WhiteMage
1층,Mini Torment,Scholar
1층,Midori Usagi,BlackMage
1층,Mont Short,Machinist
1층,Delta Sandlexsas,Ninja
1층,K'uro Lihzeh,Dragoon
1층,Namayot Reichenberg,Paladin
1층,Law Frain,DarkKnight
1층,Tora Mini,WhiteMage
1층,Shiva Connor,Scholar
1층,A'len Yeager,Monk
1층,Ishinsai Ogata',Dragoon
1층,Pon Rupi,Paladin
1층,Ken Not,Scholar
1층,Kelos Pelmand,BlackMage
1층,Yukari Yakumo,Machinist
1층,Primrose Lilith,Monk
1층,Amdusias Rex,Samurai
1층,Big Pheonix,DarkKnight
1층,Azariah Aeroborn,WhiteMage
1층,Blayden Mccallister,Warrior
1층,Zaiteku San,Astrologian
1층,Pasuno Gremory,Machinist
1층,Lorxase Nox,Summoner
1층,Maryia Rae,Gunbreaker
1층,Oshea Haitei,Scholar
1층,Tsukeru Mori,Dragoon
1층,Loumia Sea,Machinist
1층,Siltrex Loup,Monk
1층,Henyonyo Henyo,RedMage
1층,You Pain,Gunbreaker
1층,May Camellia,DarkKnight
1층,Sharon Clarimonde,WhiteMage
1층,Riulu Valence,Scholar
1층,Saren Singh,Monk
1층,Apoll Seleno,RedMage
1층,Yugure Itsuishi,Dancer
1층,Norgsoth Doomhammer,Warrior
1층,Lyx Soleil,Paladin
1층,Clow Sanatore,WhiteMage
1층,Spankie Smolls,Scholar
1층,Zaunt Fairgrave,Samurai
1층,Tano Sea,Bard
1층,Risto Niva,Dragoon
1층,Draco Tatsumi,WhiteMage
1층,Syl Belsario,Paladin
1층,Lyn Mistel,DarkKnight
1층,Vasha Newton,Scholar
1층,Velt Krapfenwald'l,Dragoon
1층,Sarah Skord,BlackMage
1층,Penny Dragoon,Ninja
1층,Vail Rava,Dancer
1층,Makar Helmaroc,WhiteMage
1층,Zanthor Anvilforge,DarkKnight
1층,Sanic Gotta-Go-Fast,Paladin
1층,Ecco Aquarius,Astrologian
1층,Jay Figaro,Summoner
1층,Tokki Lindblum,Machinist
1층,Drathus Von'tenebrae,Dragoon
1층,Nine Outway,Monk
1층,Garrahaan Ironstorm,Gunbreaker
1층,Kaiys Aingeal,Paladin
1층,Kaien Gunji,WhiteMage
1층,Credit Card,Scholar
1층,Nephala Aisha,Summoner
1층,Fierwolf Bastion,Samurai
1층,Heyyaits Mei'moen,Dragoon
1층,Itsa Bonbon,Dancer
1층,Dagnarus Tartarean,Gunbreaker
1층,Kobalt Saxon,Warrior
1층,Link Firestorm,WhiteMage
1층,Willow Celeste,Scholar
1층,Emdemnnal Umbrawitch,BlackMage
1층,Ciessa Frost,Samurai
1층,Jon Aeonic,Machinist
1층,Glacies Sorval,Monk
1층,Raikidd Xarque,Paladin
1층,Lia Light,Gunbreaker
1층,Ezra Orion,Astrologian
1층,Keeu Zanami,Scholar
1층,Vite Yang,Dragoon
1층,Booty Sweat,Machinist
1층,Mom's Spaghetti,Summoner
1층,Mimiru Saisset,Dancer
1층,Rai Kou,Gunbreaker
1층,Blaster Rifle,Paladin
1층,Adara Goldbreeze,Astrologian
1층,Feng Wei,Monk
1층,Hitode Tukai,Bard
1층,Qwes Iqwell,Dancer
1층,Mono X',RedMage
1층,Nuko Yukiti,Warrior
1층,Nui Zeml,WhiteMage
1층,Nagasaki Newtype,Paladin
1층,Mew San,Scholar
1층,Latour Lune,Dragoon
1층,R'shatna Nosh,Machinist
1층,Miko Uphill,Monk
1층,Zene'a Ovliera,BlackMage
1층,Dag Daft,Gunbreaker
1층,Secil Wisteria,Paladin
1층,Hermes Ares,WhiteMage
1층,Charlotte Cuvie,Scholar
1층,Jade Luminant,Dragoon
1층,Atory Totory,Samurai
1층,Petit Cheri,Summoner
1층,Sakkyun Nobel,Bard
1층,Niagara Taki,Gunbreaker
1층,Noir Foulke,DarkKnight
1층,Murasaki Pratyaya,WhiteMage
1층,Konoe Wisteknig,Scholar
1층,Zephiros Feltzer,Samurai
1층,Jamelic Ramelyn,Machinist
1층,Lilliana Farron,Summoner
1층,Nike Nanos,Dragoon
1층,Mikuru Hooarudo,Gunbreaker
1층,Temuji Kamuji,Paladin
1층,Forgotten Nerd,WhiteMage
1층,Tonuka Kun,Scholar
1층,Cookie Cake,BlackMage
1층,Shura Kote,Monk
1층,Shin Senpai,Dragoon
1층,Alicia Melchiott,Dancer
1층,Mikazu Augus,DarkKnight
1층,Banh Mi,Paladin
1층,Ka Pow,Scholar
1층,H'alabali Chahoe,WhiteMage
1층,Astermaux Petro,Summoner
1층,Indo Rai,Bard
1층,Dom Ahri,Monk
1층,Big Chungus,Machinist
1층,Aela Hafwen,Paladin
1층,Torivior Darmou,WhiteMage
1층,Shaky Blake,Gunbreaker
1층,Linha Rikki,Scholar
1층,Swidgette Glhf,Monk
1층,Marta'h Charlotte,BlackMage
1층,Envoy Liang,Paladin
1층,Crow Extalia,DarkKnight
1층,Seraphim Valen,Scholar
1층,Kurocco Cross,BlackMage
1층,Milk Morinaga,Dragoon
1층,Yukina Hiiragi,Machinist
1층,Taro Zirooo,RedMage
1층,Forte Schect,Gunbreaker
1층,Riza White,Paladin
1층,Mar Mite,WhiteMage
1층,Laura Kuntzel,Astrologian
1층,Ryuji Dragonsong,Dragoon
1층,Mudito Calaveras,RedMage
1층,Soleil Caeldori,Dancer
1층,Miguel Arx'ensis,Ninja
1층,Hanekawa Tsukimono,Warrior
1층,Kuroe Kamijo,Gunbreaker
1층,Niriss Moore,WhiteMage
1층,Leigh Mastema,Scholar
1층,Scathach Ruraiocht,Dragoon
1층,Angelika Alperona,Machinist
1층,Shiso Ahna,RedMage
1층,Pioupiou Krieger,Dancer
1층,Sivorel Milana,Gunbreaker
1층,Suisei-tou Yumei,Warrior
1층,Orelinde Cococamel,WhiteMage
1층,Leelou Mayfair,Scholar
1층,Merst Clover,Dragoon
1층,Mazyi Meatgeneral,Monk
1층,Sirou Heartnet,Bard
1층,Mimi Zokku,BlackMage
1층,Aoshi Lightbringer,Gunbreaker
1층,Kankan Draphfarmer,WhiteMage
1층,Chicory Nyan,Paladin
1층,Tomoyo After,Scholar
1층,Galveira Vorfeed,BlackMage
1층,Aila Insomnia,Machinist
1층,Faith Nox,Dragoon
1층,Joler Dakwhil,Dancer
1층,Astaroth Ragnaroek,DarkKnight
1층,Yato Dragneel,Paladin
1층,Molly Yubi,WhiteMage
1층,Dyanna Svanhild,Astrologian
1층,Syranna Pyurro,Monk
1층,Goodest Boi,Summoner
1층,Saphi O'finnegain,Dragoon
1층,Iral Hattori,Bard
1층,Aodhan O'finnegain,Paladin
1층,Q'hahtoa Quah,DarkKnight
1층,Elowei Alexandro,WhiteMage
1층,Clarissa Deauxmont,Scholar
1층,Godessa Queenn,BlackMage
1층,Battle Phantom,Dragoon
1층,Desky Lotch,Dancer
1층,Evil Hero,RedMage
1층,Demonic Archer,Gunbreaker
1층,Pain Eater,Paladin
1층,Historia Lenz,WhiteMage
1층,Sultan'the Unicorn,Scholar
1층,Seryn White,Monk
1층,Zeiger Blackthorne,Dragoon
1층,Red Apple,RedMage
1층,Morta Priest,Dancer
1층,Dax Valeon,Warrior
1층,Skye Majere,Paladin
1층,Kra'ec Loder,WhiteMage
1층,Shadow Ackerman,Scholar
1층,Vene Adalwald,Monk
1층,Skyve Nagarr,Dragoon
1층,Dysea Yuki,Dancer
1층,Angelo Arkia,Summoner
1층,Lycii Griever,Warrior
1층,Akari Kiyomoto,Paladin
1층,Nayru Elathyra,Scholar
1층,Akira Rhys,Astrologian
1층,Hikari Nakajima,BlackMage
1층,Mashiro Tokiri,Monk
1층,Sylve Lowen,Gunbreaker
1층,Koyomi Satellis,Warrior
1층,Valia Khilo,WhiteMage
1층,Twitch Thaught,Scholar
1층,Garion Dudwell,Monk
1층,Galaick Ellenard,Dragoon
1층,Tsu Magi,Machinist
1층,Rhea Lumia,Dancer
1층,Mako Astrea,Warrior
1층,Golden Lumia,Paladin
1층,Fabulous Octopus,WhiteMage
1층,Venia Moui,Scholar
1층,Seraph Aeln'zon,Monk
1층,Rose Sword,Dragoon
1층,Noctis Prompto,Summoner
1층,Amami Marine,Dancer
1층,Guran Evans,Gunbreaker
1층,Clar Evans,Paladin
1층,Kyrie'eltria Furorian,WhiteMage
1층,Mitholas Thor,Astrologian
1층,Volem Kuyakar,BlackMage
1층,Kiestus Magmoira,Dragoon
1층,Mister Blaster,Samurai
1층,Mouz Lienne,Dancer
1층,Xyt Faladiir,Gunbreaker
1층,Kytosai Weeabuto,Paladin
1층,Shida Momoko,WhiteMage
1층,Miyu Makoto,Astrologian
1층,Keira Nier,BlackMage
1층,Adiana Farrah,Monk
1층,Rengar Boi,Bard
1층,Ash Carver,Dancer
1층,Reena Inverse,Gunbreaker
1층,Ishtar Inanna,Paladin
1층,Evaly Silari,WhiteMage
1층,Liz Fairweather,Scholar
1층,Lydia Vityaz,Summoner
1층,Hittun Zzz,Bard
1층,C'allen Noah,Monk
1층,Arupapa Arupa,Ninja
1층,Panna Sasa,DarkKnight
1층,Ritona Artwaltz,Scholar
1층,Kouei Hodder,Paladin
1층,Sophia Kurth,WhiteMage
1층,Pipa Dormouse,Machinist
1층,Gobobo Gobbo,Summoner
1층,Altaras Thriad,Dragoon
1층,Ali Lionheart,Samurai
1층,Kaldar Valren,DarkKnight
1층,Tiriel Valoria,WhiteMage
1층,Kirstin Tyrer,Gunbreaker
1층,Ho Bag,Scholar
1층,Ochiba Tk,DarkKnight
1층,Minimum Yamada,WhiteMage
1층,Bakusyu Nagamitsu,Monk
1층,Puma Kuma,Machinist
1층,Katie White,Summoner
1층,Oka Mi,Dancer
1층,Lmoa Piko,DarkKnight
1층,Ray Lionic,Gunbreaker
1층,Rechi Rechi,WhiteMage
1층,Tick Tock,Scholar
1층,Cynric Caliburn,Samurai
1층,Zero Hokuten,Machinist
1층,Grandpa Luuchin,Monk
1층,Drallix Stream,Dancer
1층,Nise Himeuta,Warrior
1층,Taka Tobi,Gunbreaker
1층,Yui Amaris,WhiteMage
1층,Velvet Crowe,Scholar
1층,Haens Off,Dragoon
1층,Agito Wanijima,Samurai
1층,Nele Mildth,BlackMage
1층,Bl Hoernchen,Dancer
1층,Noctis Lucis,Gunbreaker
1층,Shoki One,DarkKnight
1층,Nindri Papayadi,WhiteMage
1층,Talan Nightfall,Scholar
1층,Nend Sudes,Samurai
1층,Makoi Yukihira,Monk
1층,Touka Tohsaka,Summoner
1층,Kappa Arwyn,Bard
1층,Trinity Aki,Warrior
1층,Aurelia Vathas,Gunbreaker
1층,Maiira Leviatt,WhiteMage
1층,Salt Volley,Scholar
1층,Ayla Gahtia,Monk
1층,Luis Darkblade,BlackMage
1층,Thal Yo'ira,Ninja
1층,Scrub Mage,Dancer
1층,Lorgana Wiseman,DarkKnight
1층,I' Cie,Warrior
1층,Photon Guan,WhiteMage
1층,Roach Approach,Astrologian
1층,Maxu Habufan,BlackMage
1층,Ryuu Narukami,Samurai
1층,Gianna Firstborn,Machinist
1층,Anghel Ama,Dragoon
1층,Holo Horizonhollow,Gunbreaker
1층,Zette Co,WhiteMage
1층,Saren Arterius,Warrior
1층,Ahimsa Keenly,Scholar
1층,Adriigo Iv,Monk
1층,Natsumi Yuzuka,Dragoon
1층,Shnab Fyaixon,Bard
1층,Filame Gently,Dancer
1층,Takey Saigyouji,Gunbreaker
1층,Kuro Kenshi,Paladin
1층,Chappi Rukia,Astrologian
1층,Aoi Hayakawa,Samurai
1층,Lie Clarice,Summoner
1층,Mephi Roze,Machinist
1층,Nico Espoir,Bard
1층,Kuro Guro,DarkKnight
1층,Pao Paruto,Paladin
1층,Kuro Goma,WhiteMage
1층,Belle Plume,Scholar
1층,Elycie Astriel,Bard
1층,Caera Djinn,Monk
1층,Z'ello Thewolf,Machinist
1층,Voyce Valois,Dragoon
1층,Bim Steel,Warrior
1층,Sushi Jumpman,Gunbreaker
1층,Autumn Rousseau,WhiteMage
1층,Reina Mitsurugi,Scholar
1층,Llort Ebrych,Summoner
1층,Reven A'tal,Monk
1층,Alex Velux,Dragoon
1층,Ve Ha,Bard
1층,Xatia Gorteas,Warrior
1층,Soren Iddesleigh,Scholar
1층,Z'urila Rhiki,Paladin
1층,Gwen Caliclya,Astrologian
1층,Aoki Mio,Bard
1층,Autumn Rabbit,Monk
1층,Brute Squash,RedMage
1층,Jung Sooforest,Dancer
1층,Winter Melon,DarkKnight
1층,Shin Juu,Paladin
1층,Nina Katherine,WhiteMage
1층,Tomato Cat,Astrologian
1층,Diamond Dogg,Monk
1층,Memento Morii,RedMage
1층,B'shiru Atsora,Bard
1층,Shira Yuuki,Ninja
1층,Emsa Vadenn,DarkKnight
1층,Gin R',Gunbreaker
1층,Souma Sumire,WhiteMage
1층,Neige Anaveranne,Scholar
1층,Rain Nbolo,Bard
1층,Scaredy Cat,Monk
1층,Glasya Rhiki,Dragoon
1층,Awayuki Yatsurugi,Summoner
1층,Ayame Suzuki,Dancer
1층,Falkor Five,DarkKnight
1층,Meriam Bhedol,Gunbreaker
1층,Vaela Miyuki,WhiteMage
1층,Lobera Gyosei,Scholar
1층,Sora Ventus,Monk
1층,Syumelia Algate,Dragoon
1층,Maniaco Sepia,Dancer
1층,Elheven Bernstein,RedMage
1층,Lily Florist,Paladin
1층,Gal Bloe,Warrior
1층,Barron Clark,Scholar
1층,Muroi Dwarf,WhiteMage
1층,Arti Jin,Dragoon
1층,Kainen Esugen,Summoner
1층,Ato Ceiste,Monk
1층,Adietha Gwurien,Bard
1층,Neseki Yuzuka,Paladin
1층,Isilee Eskel,Warrior
1층,Schatzi Jin,WhiteMage
1층,Just Undies,Scholar
1층,Pyr Py,BlackMage
1층,Dreadwyrm Trans,Dragoon
1층,Starly Silverine,Machinist
1층,Oikawa Toru,Dancer
1층,Hikari Shimazu,Paladin
1층,Melody Mooncat,Warrior
1층,Cinnamon Swirl,WhiteMage
1층,Megumin Senpai,Scholar
1층,Bam Bam,BlackMage
1층,Jolhm Blink,Monk
1층,Shikigami Divergence,Dragoon
1층,Oro Oro,Bard
1층,Akiva Dantes,Warrior
1층,Kitsuji Senpai,Paladin
1층,Kidd Ikuto,WhiteMage
1층,Alceme Hecate,Scholar
1층,J'azih Dahj,Dragoon
1층,Mrtwiggles Thethird,RedMage
1층,Eldyria Valdori,Summoner
1층,Conan Meadhra,Dancer
1층,Fioras Windchaser,WhiteMage
1층,Devin Sakata,Paladin
1층,Tyon Highwind,Gunbreaker
1층,Hoobala Boobala,Scholar
1층,Jade Zephyrite,BlackMage
1층,Misuzu Takane,Dragoon
1층,Iron Tarkus,Monk
1층,Century Killer,Bard
1층,F'manafa Zolavk,Gunbreaker
1층,Nonphixion Nonphixion,Warrior
1층,Lyzi Murasaki,Scholar
1층,Huge Boop,WhiteMage
1층,Elohim Kelevra,Machinist
1층,Emira Dracarys,RedMage
1층,Hirayama Nemesis,Bard
1층,Snaky Mcmacbubblegum,Dragoon
1층,Cecilia Argenteus,Paladin
1층,Akemi Makani,Gunbreaker
1층,Io Dine,WhiteMage
1층,Silica Starshine,Scholar
1층,Nylo Rethima,Monk
1층,Stella Ray,Summoner
1층,Tiluxia Elakha,Dragoon
1층,Ivory Kantenu,Dancer
1층,Rodric Sakimuri,Paladin
1층,Director Fury,DarkKnight
1층,Xatryn Sathe,WhiteMage
1층,Kihota Atrus,Scholar
1층,Sinon Wolndara,BlackMage
1층,Hinami Chan,Bard
1층,Lucy Keijo,Monk
1층,Aia Sato,Summoner
1층,Jin Kisetsu,DarkKnight
1층,Loki Brinstar,Gunbreaker
1층,Claire Dashiell,WhiteMage
1층,Ray Kisetsu,Scholar
1층,Ging Go,Monk
1층,Tantric Fury,BlackMage
1층,Faint Light,Dragoon
1층,Siuan Sanche,Dancer
1층,Trapqueen Shinaynay,DarkKnight
1층,Senel Whitestrake,Warrior
1층,Sleepy Wolf,WhiteMage
1층,Nan Talion,Scholar
1층,Noa Hiragi,Machinist
1층,Vadola Kly,BlackMage
1층,Umiko Nagisa,RedMage
1층,Balfour Lai,Dragoon
1층,Elvvan Lukeus,WhiteMage
1층,Goozeberry Farmer,Gunbreaker
1층,Sadie James,Paladin
1층,Pino Meyer,Scholar
1층,Ombra Seregon,Summoner
1층,Joon Yeongi,Monk
1층,Neochi Tsuyuake,Ninja
1층,Jibbs Oblock,Paladin
1층,Mumu Midorikawa,Warrior
1층,Yunalesca Myriel,Bard
1층,Ritsuka Tsuyuake,WhiteMage
1층,Ame Yeongi,Scholar
1층,Joggle Danier,Monk
1층,Kiro Magikguy,BlackMage
1층,Aimi Guren,Machinist
1층,Kaizen Knoblend,Dragoon
1층,Elias Wolfhart,Warrior
1층,Rag'gera Deathclaw,DarkKnight
1층,Asunyaa Neko,WhiteMage
1층,Barf Bag,Scholar
1층,Tercino Lascaille,Dragoon
1층,Mao Shizhong,Samurai
1층,Dirty Donut,RedMage
1층,Einheria Weiss,Dancer
1층,Javz Forester,Paladin
1층,Leanira Olynn,WhiteMage
1층,Seisa Tachibana,Gunbreaker
1층,Zodam Kulle,Astrologian
1층,Hokage Uchiha,Dragoon
1층,Freya Highwind,Monk
1층,Touka Kirishima,Bard
1층,Mace Nohman,Summoner
1층,Zelfie Tym,Gunbreaker
1층,Moonhell Apocalipse,Warrior
1층,Shringan Toujo,Scholar
1층,Zeno Veaze,WhiteMage
1층,Toki Jackpot,Monk
1층,Kae Yun,Dancer
1층,Manako Mitsu,Scholar
1층,Rose Petal,BlackMage
1층,Jun Cris,Samurai
1층,Lego Mithra,Machinist
1층,Ineya Toastkin,Dancer
1층,Eska Atherion,DarkKnight
1층,Dank Mayday,Gunbreaker
1층,Daiyu Elani,WhiteMage
1층,Seryn Yireh,Scholar
1층,Thranduil Elervaul,BlackMage
1층,Tolan Fulke,Dragoon
1층,Maria Tionysus,Bard
1층,A'lina Dhen,Dancer
1층,Mirrin Morray,Paladin
1층,Mcnaby Umbra,WhiteMage
1층,Donberry Tonberry,Warrior
1층,Cassith Royal,Scholar
1층,Tamo Tamotsu,Summoner
1층,Sant Pose,Bard
1층,Aill Alucard,Monk
1층,Ami Divey,Dragoon
1층,Cheria Fallon,Paladin
1층,Shirley Fenette,DarkKnight
1층,Ete Fenette,WhiteMage
1층,Siro Tan,Scholar
1층,Teddy Rose,Monk
1층,S'cylla Arran,Machinist
1층,Mia Hisuteri,Ninja
1층,Yuria Yatsuno,Dancer
1층,Lil' Kotori,WhiteMage
1층,Erikina Imperius,Paladin
1층,Xile Xilea,Gunbreaker
1층,Yun Astora,Astrologian
1층,Wacih Bolgi,Dragoon
1층,Turner Coddlefish,Bard
1층,Leona Tayuun,Monk
1층,Vixy Kikimora,RedMage
1층,Galdion Grieves,Gunbreaker
1층,Elastic Bands,WhiteMage
1층,Barristan Darkksteel,Paladin
1층,Thomas Morning,Scholar
1층,Athalena Lunard,Dragoon
1층,Ahruna Kaeru,BlackMage
1층,Taura Fugg,Monk
1층,Freyalise Arondight,Dancer
1층,Mizuki Kirimiya,Gunbreaker
1층,Lyu Nagao,DarkKnight
1층,Neimimu Nei,WhiteMage
1층,Suki Tsutsuji,Scholar
1층,Rook Mirthwyn,Monk
1층,Mister Prog,Dragoon
1층,Lilyssa Biskit,Dancer
1층,Erieri Mimisa,BlackMage
1층,Alex Frost,Paladin
1층,Tetsuwan Melty,DarkKnight
1층,Halon Aenor,WhiteMage
1층,Ashe Durvsteken,Scholar
1층,Lance Veras,Samurai
1층,Spooky Cheeks,Summoner
1층,Ja'far Sindria,BlackMage
1층,Pomato Totato,Dancer
1층,Knight Mayor,Gunbreaker
1층,Elude Irkz,Warrior
1층,Seymour Brinkers,Scholar
1층,Force Blackbear,WhiteMage
1층,Veek Mudai,BlackMage
1층,Arcia Enestla,Monk
1층,S'ilvina Attila,Bard
1층,Chris Lawen,Dragoon
1층,Saya Delphi,Warrior
1층,L'juhri Aimee,WhiteMage
1층,Nag Aimo,Paladin
1층,Shimeji Ena,Scholar
1층,Lil Lolo,Dragoon
1층,Light Ayanami,Samurai
1층,Zoo Bear,Machinist
1층,Thundering Torpedo,Dancer
1층,Liliana Blumenthal,Paladin
1층,Kronokia Darkblade,Gunbreaker
1층,Soma Nakadashi,Scholar
1층,Isaac Moya,Astrologian
1층,Vivian Sinclair,Summoner
1층,Ayumu Yukimoto,Dragoon
1층,Elysia Thunder,Ninja
1층,Hirtol Torsefers,Dancer
1층,Levin Mioda,Gunbreaker
1층,Tavis Sinclair,Paladin
1층,Lawfury Valentine,WhiteMage
1층,Marisa Serenity,Scholar
1층,Kurisu Owo,Dragoon
1층,Horuta Evolution,Summoner
1층,Korewa Baka,Dancer
1층,Violet Vibrittania,Bard
1층,Auria Duskblade,DarkKnight
1층,Celery Styx,Warrior
1층,Soushi Miketsukami,WhiteMage
1층,Tsugu Wao-n,Scholar
1층,I'kan Haz,Monk
1층,Kokoro Komori,BlackMage
1층,Elwen Lhea,Bard
1층,Akua Shuzen,Ninja
1층,Jon Legendre,Warrior
1층,Laos Jackson,Gunbreaker
1층,Mizz Milz,WhiteMage
1층,Riot Control,Scholar
1층,Poka Lemon,BlackMage
1층,Ile Lahab,Monk
1층,Chanel Valentine,Dragoon
1층,Sahar Hazan,Dancer
1층,Meta Trashcan,Paladin
1층,Mimosa Liberty,Gunbreaker
1층,Zod Chlor,WhiteMage
1층,Oswald Schwarzekatze,Scholar
1층,Yulie Baka'jin,Dragoon
1층,Frozy Darksoul,Summoner
1층,Nayna Arisugawa,Bard
1층,Sanastar Sana,Monk
1층,Mami Greentea,Gunbreaker
1층,Desmond Wilder,Paladin
1층,Azena Darksoul,WhiteMage
1층,Arinava Rhymes,Scholar
1층,Kiunai Akendi,Monk
1층,Cassia Kaedhan,Machinist
1층,Aru'tan Sipdrae,RedMage
1층,Hildja Crescent,Dancer
1층,Jokersoal Jocos,Warrior
1층,Hirad Coeurfroid,Paladin
1층,Docteur Fluttershy,WhiteMage
1층,Aluette Sjan,Scholar
1층,Momo Evans,Monk
1층,Yuki Wabeck,Dragoon
1층,Hako Kitty,Bard
1층,Jill Stuart',RedMage
1층,Spike Hunter,Gunbreaker
1층,Take Project,DarkKnight
1층,Rin Melody,WhiteMage
1층,Corocoro Donguri,Scholar
1층,Chi Kurusu,Dragoon
1층,Mauci Tia,BlackMage
1층,Auriel Moira,Summoner
1층,Virala Luftsthaine,Dancer
1층,Denton Azazel,WhiteMage
1층,Joseph Gray,Warrior
1층,Celeste Zaine,Paladin
1층,Hope Tia,Scholar
1층,Zaraka Themyth,BlackMage
1층,Valliere Laversveiler,RedMage
1층,Kanju Strife,Paladin
1층,Satoh Nephil,WhiteMage
1층,Tryce Mirai,Monk
1층,Sinfay Almadel,Dragoon
1층,Susunco Zosorano,Summoner
1층,Luna Qulai,Dancer
1층,Boletris Avangar,Warrior
1층,Saki Naoko,Gunbreaker
1층,Azaryu Caelum,Astrologian
1층,Lia Alir,WhiteMage
1층,Mynt Silversky,BlackMage
1층,Hiru Mare,Dragoon
1층,Shmerlin Ambrosius,Dancer
1층,Didrich Moonwatyr,Ninja
1층,Nariuki Suzu,Gunbreaker
1층,Howell Lionheart,DarkKnight
1층,Chibi Kusuri,Scholar
1층,Spaace Myoshi,WhiteMage
