층,유저 이름,직업
4층,Michey Asakura,BlackMage
4층,Aurora White,Monk
4층,Mary Murray,Dragoon
4층,Fifi Sun,Bard
4층,Kobanzamen Tooranoi,Paladin
4층,Jason Tk,Warrior
4층,Maheet Mamemaki,Scholar
4층,Yuly Wonesu,Astrologian
4층,Yamada Daoo,Dragoon
4층,Vallis Neria,BlackMage
4층,Chi Apricot,Monk
4층,Nina Levine,Bard
4층,Chris Raywelt,Paladin
4층,Sho Hayakawa,DarkKnight
4층,Giulia Bertolt,Scholar
4층,Homura Mitakigahara,WhiteMage
4층,Salad Spoon,Monk
4층,Edisen Sunstriker,Dragoon
4층,Nobu Oda,Summoner
4층,Trash Daddy,Gunbreaker
4층,Samesh Bhatia,Warrior
4층,Arianna Ravnoteza,WhiteMage
4층,Lord Tatortot,Scholar
4층,Dro Rond,Samurai
4층,Starboard Larboard,Monk
4층,Anaviell Seris,Bard
4층,Choco Seirhan,RedMage
4층,Chocho Kakao,Gunbreaker
4층,Laolyth Frekihugin,Paladin
4층,Yorhu Tsukoh,WhiteMage
4층,Vyriah Altaisen,Scholar
4층,Cro Milk,BlackMage
4층,Roa Nautilus,RedMage
4층,Lily Chouchou,Dancer
4층,Roxas J'wolfram,Paladin
4층,Alba Luna,Warrior
4층,Qualua Chevalier,WhiteMage
4층,Ryra Madeleine,Scholar
4층,Dreydn Cael,Samurai
4층,Niah Solus,Summoner
4층,Alaqua Knowledge,Ninja
4층,Deme Tayuun,Dancer
4층,Ryve Sontek,Paladin
4층,Cthulhu Sthah,DarkKnight
4층,Aqu'a Fantasia,WhiteMage
4층,Laila Arrbyte,Scholar
4층,Uru Alden,Monk
4층,Riruka Stanford,Machinist
4층,Billy Holly,Dragoon
4층,Eris Read,Summoner
4층,Iron Ape,Gunbreaker
4층,Gadol Mori,DarkKnight
4층,Izumi Mikumari,WhiteMage
4층,Pink Dianthus,Scholar
4층,Mizu Kimura,Samurai
4층,Majestic Jiggle,Machinist
4층,Peanut Princess,RedMage
4층,Mikumiku Dance,Dancer
4층,Roroan Tataan,Gunbreaker
4층,Astrelle Drillemont,Paladin
4층,Frey N',WhiteMage
4층,Shuel Lo,Scholar
4층,Bare Heart,Monk
4층,Edwin Zephrus,Summoner
4층,Azalea Norah,Dragoon
4층,Kazuhiko Bibi,Bard
4층,Nexirhon Nyan,Paladin
4층,Hiei Karee,Warrior
4층,Charlotte Rose,WhiteMage
4층,Aris Zulidi,Scholar
4층,Panda Cat,BlackMage
4층,Anne Amitche,Bard
4층,Avdol Slayer,Monk
4층,Toro Tomato,Ninja
4층,Shavada Dava,Paladin
4층,Norio Noritake,DarkKnight
4층,Maid Mooors,WhiteMage
4층,Masarot Fotia,Astrologian
4층,Mesh Al,Dragoon
4층,Hitomi Uzaki,Bard
4층,Zidan T',Paladin
4층,Tobi Sensei,Astrologian
4층,Svate Hik,Dragoon
4층,Gluttony Evans,Machinist
4층,Youri Ais,Bard
4층,Mukashi Gator,BlackMage
4층,Sia Klein,Paladin
4층,Vergil Vergilius,DarkKnight
4층,Kulum Kan,Scholar
4층,Atla Ashley,WhiteMage
4층,Shaul'a Grafias,Samurai
4층,Mei Yamashiro,BlackMage
4층,Ec Hati,Monk
4층,Haru Koebi,Dancer
4층,Gane Suke,Paladin
4층,Hime Lilligant,DarkKnight
4층,Yuki Orange,WhiteMage
4층,Mitsuki Yamada,Scholar
4층,Dagasi Malaguld,Monk
4층,Aoh Brightfang,Dragoon
4층,F'mibhas Hena,RedMage
4층,Jey Alondite,Warrior
4층,Linela Faustan,Scholar
4층,Millyalde Leonhardt,BlackMage
4층,Savyna Astray,Samurai
4층,Utatane Now,Dragoon
4층,Rain Cent,Bard
4층,Chiot Salty,DarkKnight
4층,Baki Silvernira,Warrior
4층,Asagao Himawari,Scholar
4층,Myu Puffy,Astrologian
4층,Aurei Lunaris,Monk
4층,Zor Van,Dragoon
4층,Specty Enarya,RedMage
4층,One Cipher,Bard
4층,Aww Jeff,DarkKnight
4층,Auren Jaegar,Paladin
4층,Karma Yuuki,Scholar
4층,Nadira Adaar,Astrologian
4층,Coco Pommel,Monk
4층,Konata Hirano,BlackMage
4층,Magnus Raynhart,Bard
4층,Planet Corez,Dragoon
4층,Xefa Badyucho,DarkKnight
4층,Shirru Yasai,Warrior
4층,Piety Theopolis,WhiteMage
4층,Gabriella Selch,Scholar
4층,Kayena Elurya,Monk
4층,Alluka Sun,Dragoon
4층,Lord Drakolos,RedMage
4층,Ahci Xhinsusa,Bard
4층,Oberon Solusar,Warrior
4층,Redi Sun,Paladin
4층,Kyoko Otomiya,WhiteMage
4층,Eureka Dola,Scholar
4층,Mei May,Monk
4층,Shin Nigo,Machinist
4층,Sommeil Saruin,Dragoon
4층,Adonis Clock,Summoner
4층,Jio Ziol,Paladin
4층,Zac Gorilla,DarkKnight
4층,Coco Rosa,WhiteMage
4층,Jero Lin,Scholar
4층,Lyrica Kaguragi,Samurai
4층,Kia Vermilion,Machinist
4층,Usuke Brando,Dragoon
4층,Ishii Sweets,RedMage
4층,Esta Gilbey,Gunbreaker
4층,Nuam Zalm,Paladin
4층,Tsun Neko,WhiteMage
4층,Suwamisya Koshka,Scholar
4층,Miso Menma,Monk
4층,Araco Comet,Summoner
4층,Hachinyo Alcohol,Bard
4층,Liar Kosmos,Ninja
4층,Sanjihan Proxy,Gunbreaker
4층,X'kirika Hyun,Paladin
4층,Motiten Calm,WhiteMage
4층,Cronika Rampage,Scholar
4층,Kanata Celesteela,Monk
4층,Yuffie Arciela,Summoner
4층,Haru Glory,Dragoon
4층,Cian Kharlu,Bard
4층,Tatsuya Suzuki,Paladin
4층,Kusao Wakinoshita,DarkKnight
4층,Mayako Yama,WhiteMage
4층,Half Mountain,Scholar
4층,Yuli'n Chii,Machinist
4층,Ariri Rion,Dragoon
4층,Atalya Heidfeld,Summoner
4층,Riberu Gr,Bard
4층,Dj Sitimi,DarkKnight
4층,Canimus Surdis,Gunbreaker
4층,Navi Pacha,WhiteMage
4층,Babel Astrea,Scholar
4층,Larien Amandil,Dragoon
4층,Kyalveyis Fhey,RedMage
4층,Morddoth Kogzon,Ninja
4층,Nestama Eynfoetsyn,Dancer
4층,Waemterbin Fhilfhisyn,Gunbreaker
4층,Proud Newb,Paladin
4층,Kei Hirako,WhiteMage
4층,Minerva Iris,Scholar
4층,Re Coil,Monk
4층,Shigechi Young,Dragoon
4층,Serara Shirley,Bard
4층,Mary Primrose,Summoner
4층,Cran Berry,DarkKnight
4층,Yasu Handeloup,Paladin
4층,Yu Natto,WhiteMage
4층,Meata Knowledge,Scholar
4층,Marina Amrita,Monk
4층,Pierce Elysian,BlackMage
4층,Nezuko Chan,Ninja
4층,Lirax Leingod,Dancer
4층,Aeryn Zael,Paladin
4층,Sophocles Rex,Warrior
4층,Pucca Pucca,WhiteMage
4층,Rusty Daggers,Scholar
4층,Ryiah Soel,Dragoon
4층,Maria Mihata,Summoner
4층,Shu Nakane,Bard
4층,Buttons Lala,Dancer
4층,Miyu Rin,Paladin
4층,Megan Foxey,Gunbreaker
4층,Pepe Link,Scholar
4층,Raysa Rune,WhiteMage
4층,Jade Zephyrite,BlackMage
4층,Iron Tarkus,Monk
4층,Misuzu Takane,Dragoon
4층,Century Killer,Bard
4층,Nonphixion Nonphixion,Warrior
4층,F'manafa Zolavk,Gunbreaker
4층,Lyzi Murasaki,Scholar
4층,Huge Boop,WhiteMage
4층,Eirah Everdream,BlackMage
4층,Ayaya Ayaya,Dragoon
4층,Naive Sensei,Monk
4층,Narumi Hatasashi,Dancer
4층,Soarise Swiftpaw,Warrior
4층,Furyon Fury,Gunbreaker
4층,Loki Berr,WhiteMage
4층,Cirah Yhufu,Scholar
4층,Kubi Snaxx,Monk
4층,Eo To,Dragoon
4층,Balana Rahl,Summoner
4층,Happie Gilmore,Dancer
4층,Tera'ul Fiora,Warrior
4층,Ashelynn Aeria,WhiteMage
4층,Zoop Taru,Scholar
4층,Aerile Sieglinde,BlackMage
4층,Ichigo Hoshimiya,Machinist
4층,Von Bro,Dragoon
4층,Sinna Mortai,Monk
4층,Agro Nuts,Warrior
4층,Equi Poise,DarkKnight
4층,Kesh Aran,WhiteMage
4층,Doctares Bunda,Scholar
4층,Cat Zuki,BlackMage
4층,Adel Vancleef,Dragoon
4층,Byakuya Ren,Dancer
4층,Consomme Mkll,Ninja
4층,Nyan Perrow,Gunbreaker
4층,Pitt Black,Paladin
4층,Hatimaru Sirokuro,Scholar
4층,Raspberry Pi,WhiteMage
4층,Natsu Raglan,Monk
4층,Kyou Kimura,Bard
4층,Rhodo Atsumono,RedMage
4층,Perfect Neglect,Ninja
4층,Mint Alquior,Paladin
4층,Rose Red,Gunbreaker
4층,Wandering Daughter,WhiteMage
4층,June Juju,Scholar
4층,Jack Cinder,BlackMage
4층,Alicia Chains,Dragoon
4층,Heniel Summerfrost,Bard
4층,Eric Windthief,RedMage
4층,Yuki Ryuuza,Warrior
4층,Kahlen Vexxen,Gunbreaker
4층,Bell Clannell,WhiteMage
4층,Faie Flowrite,Scholar
4층,Rusio Baldesion,Dragoon
4층,Nacht Walpurgis,Bard
4층,Launy Olive,Summoner
4층,Rin Nel,Dancer
4층,Orca Orca,DarkKnight
4층,Fate Detection,Warrior
4층,Lulu Garnet,WhiteMage
4층,Beryl Citrine,Scholar
4층,Odeon Gracie,Monk
4층,Salt Bae,Summoner
4층,Taso Nabaat,RedMage
4층,Sarah Luce,Bard
4층,Monisun Xelanewm,DarkKnight
4층,Yuri Eberwein,Gunbreaker
4층,Shock Burner,Scholar
4층,Lun Rilia,WhiteMage
4층,Ena Sun,Dragoon
4층,Nabico Reikun,Bard
4층,Happy Tarn,RedMage
4층,Half Muscat,Ninja
4층,Tea Trebleclef,DarkKnight
4층,Ridill Ravana,Gunbreaker
4층,Gekikara Black,WhiteMage
4층,Yayoi Azurenight,Scholar
4층,Nano Blizz,Monk
4층,Ritsu Nikuno,Dragoon
4층,Luna Noel,RedMage
4층,Francesca Harden,Bard
4층,Ryo K',Gunbreaker
4층,Nomatto Ash,Paladin
4층,Liese Charlotte,Scholar
4층,Sakura Hirasawa,WhiteMage
4층,Sigmakan Kaph,Monk
4층,Danger Zone,Summoner
4층,Vac Saint,Bard
4층,Talon Anchors,Dancer
4층,Mel Brand,Gunbreaker
4층,Pupuku Puku,Paladin
4층,Kaleido Moleburg,WhiteMage
4층,King Fish,Scholar
4층,Yellow Star,Dragoon
4층,Lastelli Sungsem,Machinist
4층,Noctis Incision,Summoner
4층,Misaki Nakahara,Ninja
4층,Egarim Deceit,Paladin
4층,Maciux Darkness,Gunbreaker
4층,Aryenne Leyren,WhiteMage
4층,Yukilim Deceit,Scholar
4층,Wonator Tepes,Monk
4층,Esker Elinore,Dragoon
4층,Tikal Blackberry,Machinist
4층,Julus Phenix,Dancer
4층,Belurn Strider,Paladin
4층,David Desh,Warrior
4층,Haru Dratae,WhiteMage
4층,Kagome Calberon,Scholar
4층,Nanaeru Atlasia,Samurai
4층,Nano Kun,BlackMage
4층,Lisa Mikky,Dragoon
4층,Richelle Ailes,Dancer
4층,Pastel De'nata,DarkKnight
4층,Sanbyaku Fml,Gunbreaker
4층,Counter Earth,Scholar
4층,Lea Stefanie,WhiteMage
4층,Kisara Kary,BlackMage
4층,Winter's Foxy,Dragoon
4층,Pirotessa Arakone,Dancer
4층,Kyara Meilyr,RedMage
4층,Maki Yato,Paladin
4층,Party Finder,Gunbreaker
4층,Bloody Eye,Scholar
4층,Houki Toki,Monk
4층,Akara Rose,Dragoon
4층,Ashern Wind,BlackMage
4층,Rizumu Merodi,Bard
4층,Ren Lukina,Gunbreaker
4층,Aria Stardust,Paladin
4층,Charlie Wu,WhiteMage
4층,Nobo Pyon,Scholar
4층,Mochizuki Anna,Monk
4층,Hayato Inoue,Machinist
4층,Pura Yogu'r,Dragoon
4층,Pure'pure Chocolate,RedMage
4층,Liam Payne,Paladin
4층,Estrelia Incarnation,DarkKnight
4층,R' Laylalua,WhiteMage
4층,Remmy Ribbon,Scholar
4층,Jorun Tuspe,Monk
4층,Robin Leglibe,Dragoon
4층,Knoll Abyss,BlackMage
4층,Reia Tsuriai,Bard
4층,Twenty One,Warrior
4층,Lunamaria Pendragon,Paladin
4층,Rhaya Eka,Scholar
4층,Red Horizon,WhiteMage
4층,Ryuka Senci,Samurai
4층,Juzo Bishamon,Dragoon
4층,Zia Norda,Machinist
4층,Dragon Mihawk,Summoner
4층,Black Satan,DarkKnight
4층,Hisoka Kishibe,Paladin
4층,Kin'iro No'yami,WhiteMage
4층,Serana Mellory,Scholar
4층,Lina Gildersneeze,BlackMage
4층,Mega Man'x,Dragoon
4층,Azurelos Firios,Ninja
4층,Winter Sionnach,Dancer
4층,Arna Thorn,Warrior
4층,Celina Moonrider,Paladin
4층,Mag Launcher,WhiteMage
4층,Mame Puchi,Scholar
4층,Cole Newend,BlackMage
4층,Edila Pytte,Dragoon
4층,Raven Sephira,Bard
4층,Vincent Vanitas,Dancer
4층,Verra Moonstone,Warrior
4층,Darak Stonefoot,Paladin
4층,Rah Reiga,WhiteMage
4층,Dump Ling,Scholar
4층,Darkdevil Vonddx,BlackMage
4층,Nakasha Drake,Dragoon
4층,Bella Monk,Dancer
4층,Yuki Kuroyami,Ninja
4층,Akira Kun,Paladin
4층,Agony Powell,Warrior
4층,Keiko Kiri,WhiteMage
4층,Esselunga Cartafldaty,Scholar
4층,Lilimu Lili,Bard
4층,Sakasaguma Pi,Bard
4층,Ryan Lenn,Gunbreaker
4층,Keeep Out,Scholar
4층,Seiji Telayo,Monk
4층,Rabid Catcake,BlackMage
4층,Yo Ko,Dragoon
4층,Jessamine Misted,Bard
4층,Shreddy Spaghetti,Gunbreaker
4층,Tito Bandito,Paladin
4층,Vrmillion Sky,Scholar
4층,Feno Ex,WhiteMage
4층,Silver Fish,Monk
4층,Ren Branford,Machinist
4층,Louis Mercedes,Dragoon
4층,Sena Kuena,RedMage
4층,Jimimi Jimi,DarkKnight
4층,Nekomushi N'n'n,Warrior
4층,Rocca Wolken,WhiteMage
4층,Aine Nahath,Scholar
4층,Tercino Lascaille,Dragoon
4층,Mao Shizhong,Samurai
4층,Dirty Donut,RedMage
4층,Einheria Weiss,Dancer
4층,Javz Forester,Paladin
4층,Seisa Tachibana,Gunbreaker
4층,Leanira Olynn,WhiteMage
4층,Zodam Kulle,Astrologian
4층,Student Loans,Monk
4층,Aleja Solaris,BlackMage
4층,Rindael San'riath,Dragoon
4층,Zero Tao,Dancer
4층,Abigail Shmiloo,DarkKnight
4층,Saint Melancholy,Paladin
4층,Catleia Feles,WhiteMage
4층,Illunis Felyne,Scholar
4층,Retainer Fox,Dragoon
4층,Microsoft Windows,BlackMage
4층,Seth Nephthys,Bard
4층,Fat Cat,Monk
4층,K' Dasshu,Gunbreaker
4층,Kaito Crossroad,Paladin
4층,Isabeau Nephthys,WhiteMage
4층,Erin Sieghart,Scholar
4층,Havoc Demon,BlackMage
4층,Gregor Valbaun,Dragoon
4층,Ein Ptolemy,Bard
4층,Akira K'urisu,Dancer
4층,Anubis Nephthys,Paladin
4층,Dreadnought Leviathan,Warrior
4층,Ishamael Nae'blis,Scholar
4층,Righteous Omen,WhiteMage
4층,Clive Tia,Monk
4층,Ice Cherry,BlackMage
4층,Frozen Fox,Dragoon
4층,Mizu Tani,Bard
4층,Chacha Nibosigawara,Warrior
4층,Actis Luciscaelum,WhiteMage
4층,Lucatiel De'lesca,Samurai
4층,Esper Fox,Summoner
4층,Black Lily,Machinist
4층,Allythia Nicole,Dancer
4층,Veronix Altaer,Gunbreaker
4층,Maribelle Phoenix,Warrior
4층,Uvi Zenkura,WhiteMage
4층,Ka Lin,Scholar
4층,Emilly Stone,Monk
4층,Mr Frozen,Dragoon
4층,Mie Key,Bard
4층,Aeliya Astari,Summoner
4층,Cenlatil Astari,DarkKnight
4층,Osha Bahjiri,Paladin
4층,Marceline Persim,WhiteMage
4층,Zuzuan Zazaan,Scholar
4층,Yre Aur,Dragoon
4층,Nix Il'aryxia,Samurai
4층,Dichiban Bunbun,Bard
4층,Saloon Ald'baran,RedMage
4층,Gryphon Fyre,Gunbreaker
4층,Alewynn Windfury,Paladin
4층,Popola Chan,WhiteMage
4층,Sprained Moss,Scholar
4층,Ben Delat,BlackMage
4층,Loki Loki,Dragoon
4층,Parry Princess,Machinist
4층,Mari Ko,Bard
4층,Yoshi Kaze,Gunbreaker
4층,Selene Whitethorne,DarkKnight
4층,Thomas Tranengine,WhiteMage
4층,L'yrahla Ohmi,Scholar
4층,Y'dalia Rhiki,BlackMage
4층,Silver Sparkle,Summoner
4층,Ceana Dragonheart,Dancer
4층,Miks Miks,Warrior
4층,Vongol Nobasket,Paladin
4층,Miu Inuara,WhiteMage
4층,Oyunaa Chuluuntsetseg,Scholar
4층,Ichiko Lotus,Dragoon
4층,Cored Springfield,Machinist
4층,Tatsuki Someiyu,Monk
4층,Criminal Shin,RedMage
4층,Syadora Alighieri,Gunbreaker
4층,Hey Furbo,Paladin
4층,Ren Byakko,WhiteMage
4층,Sierra Dicent,Scholar
4층,Hecate Amethyst,BlackMage
4층,Fayne Gabbiani,Dragoon
4층,Aura L'afell,Bard
4층,Dai L'o,Ninja
4층,Pomoko Luka,Paladin
4층,Megajuni Victoria,DarkKnight
4층,Aka Boshi,WhiteMage
4층,Canvas Lyrias,Scholar
4층,Manly Musk,Samurai
4층,Amnesia Rose,Dragoon
4층,Kadu Chacha,Bard
4층,Cairom Fofomen,RedMage
4층,Blanche Lafaytette,Paladin
4층,Claire Lockhart,Gunbreaker
4층,Tsundere Waifu,WhiteMage
4층,Kylia Lumi,Astrologian
4층,Yozora Sekiguchi,Monk
4층,Alice Soft,Dragoon
4층,Melo Memento,BlackMage
4층,Nina Crexis,Bard
4층,Avellsy Niru,Paladin
4층,Matsuki Hiru,Warrior
4층,Aurora Night,WhiteMage
4층,Kaede Aedelle,Scholar
4층,Blaze Razgriz,Dragoon
4층,Kyun-kyun Saeba,Bard
4층,Leshy Leshy,RedMage
4층,Metal Blue,Warrior
4층,Mana Wright,Paladin
4층,Katsudon Okawari,WhiteMage
4층,Rarnev Leclipse,Samurai
4층,Alika Entiofusia,Dragoon
4층,Nanashi One,Summoner
4층,Schwert Kreuz,Bard
4층,Nukaka Nuka,Paladin
4층,Rynca Phyll,DarkKnight
4층,Liscia Blanc,WhiteMage
4층,Guren Roseblade,Scholar
4층,Ato Ceiste,Monk
4층,Arti Jin,Dragoon
4층,Kainen Esugen,Summoner
4층,Adietha Gwurien,Bard
4층,Neseki Yuzuka,Paladin
4층,Isilee Eskel,Warrior
4층,Just Undies,Scholar
4층,Schatzi Jin,WhiteMage
4층,Lilam Saphir,Dragoon
4층,Hakugin Haruka,Bard
4층,Haikara Fryxell,Ninja
4층,Ruirui Ruirui,RedMage
4층,Rosa Rossa,Paladin
4층,Sayo Suzuya,DarkKnight
4층,Chuchu Co,Scholar
4층,Jun Beltorchika,WhiteMage
4층,Ibis Economist,Monk
4층,Merry Nightmare,Machinist
4층,Despair Ameo,Bard
4층,Carta Bianca,RedMage
4층,Z' Yutati,Paladin
4층,O'ka Mochi,DarkKnight
4층,Luluki Luki',Scholar
4층,Milly Orlie,WhiteMage
4층,Jiro Vonyohan,Monk
4층,He Phaestos,BlackMage
4층,Vythiqa Bamuu,Bard
4층,Caeara Rega,Dragoon
4층,Yuno Sukai,Paladin
4층,Alessandra Nox,Warrior
4층,Jezabella Moretz,WhiteMage
4층,Ichigo Momomiya,Scholar
4층,Shara Eruyt,Dragoon
4층,Juto Kurosaki,Samurai
4층,Andrew Hope,RedMage
4층,Ezodar Seanorth,Bard
4층,Kicka Althyk,Gunbreaker
4층,Cremisi Hightwind,Warrior
4층,Grea Phol,Astrologian
4층,Khanae Orey,WhiteMage
4층,Vite Yang,Dragoon
4층,Booty Sweat,Machinist
4층,Mom's Spaghetti,Summoner
4층,Mimiru Saisset,Dancer
4층,Rai Kou,Gunbreaker
4층,Blaster Rifle,Paladin
4층,Summer Hotdog,WhiteMage
4층,Adara Goldbreeze,Astrologian
4층,Rake Ascarakka,Monk
4층,The Vivi,BlackMage
4층,Fetty Krill,Bard
4층,Doc Alan,Dancer
4층,Static Fire,Paladin
4층,Lockon Stargazer,DarkKnight
4층,Ray Lune,WhiteMage
4층,Fayt Satori,Scholar
4층,Cheesygordita Crunch,Dragoon
4층,Goo Vodka,Monk
4층,Straigus Rheyist,Bard
4층,Wolf Jaeger,RedMage
4층,Keltai Vodka,Gunbreaker
4층,King Stefan,Paladin
4층,Elyscia Sen,WhiteMage
4층,Olivia Sen,Scholar
4층,Zaia Serafall,Monk
4층,Junichi Ayakase,Dragoon
4층,Twila Solace,RedMage
4층,Quik Sylvir,Dancer
4층,Reynar Draxhelm,Gunbreaker
4층,Koko Loco,Paladin
4층,Vei Issos,WhiteMage
4층,Reimi Ayakase,Scholar
4층,Twickd Slinky,BlackMage
4층,Shuu Kira,Dragoon
4층,Sour Candy,Bard
4층,Helena Wisher,Paladin
4층,Akalis Reltub,Gunbreaker
4층,Jaco Daify,WhiteMage
4층,Foxpaw Marble,Scholar
4층,Secern Y'mhitra,Monk
4층,Lady Minfilia,Dragoon
4층,Yerin Yamakawa,Bard
4층,Rokx Bagles,Dancer
4층,Kaliya Y'mhitra,Warrior
4층,Zhelia Y'mhitra,Paladin
4층,Infi Tayuun,WhiteMage
4층,Eternal Ice,Scholar
4층,Sakura Yodo,Monk
4층,Rion Burns,Dragoon
4층,Amiral Tidebringer,Machinist
4층,Aria Gartland,Summoner
4층,Ryo Wanwano,Gunbreaker
4층,Mefilia's Core,DarkKnight
4층,Haruru Chii,WhiteMage
4층,Yu-chan Ameya,Scholar
4층,Muraheim Vordal,Machinist
4층,Wapiko Maki,Summoner
4층,Lemon Mercury,WhiteMage
4층,Noire Dusksky,BlackMage
4층,Lyra Wallace,Monk
4층,Isabelle Wallace,Bard
4층,Noma Kurusu,Dancer
4층,Auora Stormwarden,Paladin
4층,Ragnvald Zephyrus,DarkKnight
4층,Ember Ashdawn,WhiteMage
4층,Rubi Decabria,Scholar
4층,Adriigo Iv,Monk
4층,Natsumi Yuzuka,Dragoon
4층,Shnab Fyaixon,Bard
4층,Filame Gently,Dancer
4층,Takey Saigyouji,Gunbreaker
4층,Kuro Kenshi,Paladin
4층,Chappi Rukia,WhiteMage
4층,Ayazo Shino,Scholar
4층,Nobuo Tasaki,Machinist
4층,Frowein Cool,Paladin
4층,Athana Tourmaline,WhiteMage
4층,Macha Auditio,Scholar
4층,Utsusemi Ni,Monk
4층,Drag King,Dragoon
4층,Kanade Tachibana,Summoner
4층,Aki Kumada,Dancer
4층,Jetan Rex,Paladin
4층,Original Syn,Gunbreaker
4층,Frosty Coffee,WhiteMage
4층,Letizia Miranda,Scholar
4층,Enil Ride,Monk
4층,Kanade Timberlake,Dragoon
4층,Ayu Cecilly,Summoner
4층,Eru Ism,Bard
4층,K' Tr',Paladin
4층,Nababa Ma,Gunbreaker
4층,Cal' Otu,Scholar
4층,Aemia Sue,WhiteMage
4층,Niena Navis,Dragoon
4층,Blue Tas,Summoner
4층,Mikki Miki,RedMage
4층,Minea Fuaim,Dancer
4층,Touya Falsus,Gunbreaker
4층,Nanacy Supernova,Warrior
4층,Comet Regalia,WhiteMage
4층,Ouko Botti,Scholar
4층,Vee Khazd'in,Samurai
4층,Charlotte Noire,Monk
4층,Zypharia Liii,Summoner
4층,Sergios Leraje,Bard
4층,Rabisu Oberon,Gunbreaker
4층,Kyria Purmei,Paladin
4층,Auri'a Tailweaver,Scholar
4층,Melly Ravenwing,WhiteMage
4층,V'mar Tia,BlackMage
4층,Zenshinya Azueix,Monk
4층,Nicku Nicku,Dragoon
4층,Syranux Laladoa,Machinist
4층,Liez Api,Warrior
4층,Aline Maginot,DarkKnight
4층,Liqueria Ruxell,Scholar
4층,Blu Fierlaine,Astrologian
4층,Aona Luminor,Monk
4층,Dakk Delakor,Summoner
4층,Not Daigo,Dragoon
4층,Lily Mae,Dancer
4층,Brigitte Veilleux,Gunbreaker
4층,Rc Hands,DarkKnight
4층,Chronos Highwind,WhiteMage
4층,Shionne Durand,Scholar
4층,Milla Alpha,Monk
4층,Sayu Camui,Dragoon
4층,Nero Chroma,RedMage
4층,Jui Qjyoooo,Bard
4층,Katamichi Sensei,Gunbreaker
4층,Jino Galahad,DarkKnight
4층,Ponz Onigiri,Scholar
4층,Takecyan Wandering,WhiteMage
4층,Fake Cat,Monk
4층,Alarissa Elyra,Dragoon
4층,Awks Pump-Bardour,Bard
4층,Le Turtle,Summoner
4층,Stinky Pickle,Paladin
4층,Major Minus,DarkKnight
4층,Mysti Miracle,WhiteMage
4층,Utsusemi San,Scholar
4층,Rei Chan,Samurai
4층,Katori Mizuno,Dragoon
4층,Sun D'ray,RedMage
4층,Lyn Caili,Dancer
4층,Dante Queen,Gunbreaker
4층,Verona Vorno,Paladin
4층,B'hum Bayah,WhiteMage
4층,Jei'musu Ri,Scholar
4층,Jojo Meek,Monk
4층,Nue Houjuu,Dragoon
4층,Cobo Bahamut,Bard
4층,Binbin Koshimizu,Summoner
4층,Kaga Addam,DarkKnight
4층,Mal Cobb,Paladin
4층,Saiki Funou,WhiteMage
4층,Luna Moe,Scholar
4층,Tebami Harris,Monk
4층,Arumin Bltto,Dragoon
4층,Ries Luna,Machinist
4층,Scarlett Lightbringer,Summoner
4층,Abe Shot,Warrior
4층,Boku Huji,Paladin
4층,Moy Matthew,WhiteMage
4층,Rain Caesaris,Scholar
4층,Kasrana Sieghart,Monk
4층,M'yalwann Ichi,BlackMage
4층,Bravest Heart,Dragoon
4층,Nota Taru,Dancer
4층,A'teo Tia,Paladin
4층,Isana Mitsuki,DarkKnight
4층,Lyric Morgalyn,WhiteMage
4층,Luuvi Prynne,Astrologian
4층,Momo Lockhart,Samurai
4층,Heropon Coops,Dragoon
4층,Nyu Yuno,Bard
4층,Kae'dens Alexandros,Dancer
4층,Ghrawl Prime,DarkKnight
4층,Ruka Teioh,Paladin
4층,Warm Bread,WhiteMage
4층,Bime Erz,Scholar
4층,Ruruku Ruku,BlackMage
4층,Ame Gozen,Samurai
4층,Bukke Bruse,Bard
4층,Pomund Bearheart,Ninja
4층,Iris Coldwine,Paladin
4층,Zirea Blackhare,Warrior
4층,Claire Rhysia,WhiteMage
4층,Dex Strong,Scholar
4층,Shina Tecwin,Monk
4층,Perfect Balance,Dragoon
4층,Ventus Frost,Summoner
4층,Bertholdt Fubar,Bard
4층,Lilinette Faith,Paladin
4층,Katana Azurite,Warrior
4층,Summer Qt,WhiteMage
4층,Tiki Lodge,Scholar
4층,Ashrak Teriel,BlackMage
4층,Tarva Rainfall,Dragoon
4층,Aslan Qalli,Bard
4층,Miriya Luciela,Gunbreaker
4층,Molag Bal'drn,Paladin
4층,Mycroft Priam,WhiteMage
4층,Mina Chi,Scholar
4층,Furanzeska Sumeragi,Monk
4층,Fiona Fae,Machinist
4층,Kylian Devereux,BlackMage
4층,Ventus Sliff,Ninja
4층,Etesian Arroway,Gunbreaker
4층,Jojo Momo,Warrior
4층,Kilika Forzen,WhiteMage
4층,Fiora Fii,Scholar
4층,Agito Wanijima,Samurai
4층,Haens Off,Dragoon
4층,Nele Mildth,BlackMage
4층,Bl Hoernchen,Bard
4층,Noctis Lucis,Gunbreaker
4층,Shoki One,DarkKnight
4층,Nindri Papayadi,WhiteMage
4층,Talan Nightfall,Scholar
4층,Fun Breaker,Monk
4층,Woman Woman,Dragoon
4층,Egi Azalea,Summoner
4층,Asuna Raha,Bard
4층,Hyourin Maru,Paladin
4층,Merlo Fitzlihtsyn,DarkKnight
4층,Princess Rinoa,WhiteMage
4층,Scrub Lord,Scholar
4층,Lorielle Kurayami,Monk
