층,유저 이름,직업
2층,Elowei Alexandro,WhiteMage
2층,Clarissa Deauxmont,Scholar
2층,Sau Reta,Monk
2층,Syakemi Eimus,Bard
2층,R'tethys Cott,Summoner
2층,Yajina Inasehagi,Summoner
2층,M'yue Momizi,Paladin
2층,Shy Guy,Warrior
2층,Ninna' Nanna,WhiteMage
2층,Kouzuki Rose,Scholar
2층,Fun Breaker,Monk
2층,Woman Woman,Dragoon
2층,Egi Azalea,Summoner
2층,Asuna Raha,Bard
2층,Hyourin Maru,Paladin
2층,Princess Rinoa,WhiteMage
2층,Merlo Fitzlihtsyn,DarkKnight
2층,Scrub Lord,Scholar
2층,Larry Larry,Monk
2층,Ces Xidronia,Dragoon
2층,Wickywicky Woo,RedMage
2층,Seviryn Ni'ahl,Machinist
2층,Emil Castagnier,Gunbreaker
2층,Xenlan Vordal,Scholar
2층,Khuja'to Jakkya,WhiteMage
2층,Gungnir Strongarm,BlackMage
2층,Nyxie Kalinaw,Monk
2층,Izola Morai,Dancer
2층,Kas Sauki,Samurai
2층,Gelfrida Prime,Warrior
2층,Mitsuba Tsurugi,DarkKnight
2층,Edmir Deragor,WhiteMage
2층,Lord Swoopy,Scholar
2층,Tai Deutch,Monk
2층,Lnato Mochi,Bard
2층,Spica Holynight,Summoner
2층,Osashimi Sakana,Dragoon
2층,Mayo You,DarkKnight
2층,Lapi Sumi,Paladin
2층,Yuki You,WhiteMage
2층,Emperor Penguin,Scholar
2층,Syumelia Algate,Dragoon
2층,Sora Ventus,Monk
2층,Elheven Bernstein,RedMage
2층,Maniaco Sepia,Dancer
2층,Lily Florist,Paladin
2층,Gal Bloe,Warrior
2층,Barron Clark,Scholar
2층,Muroi Dwarf,WhiteMage
2층,Misty Whirlwind,BlackMage
2층,Goodbye Days,Machinist
2층,Xru Pteron,Samurai
2층,Aquila Altair,Ninja
2층,Tina Awaker,Gunbreaker
2층,Ash Frain,Warrior
2층,Jun Kuro,WhiteMage
2층,Mimil Yuyuka,Scholar
2층,Wind-up Travis,Monk
2층,Gray Frog,Dragoon
2층,Plz No,Warrior
2층,Rescue Strats,Scholar
2층,Andy Lee,Monk
2층,Gwyndolin Darkmoon,Dancer
2층,Tsukiya Tamada,Summoner
2층,Kamisura Tamachi,Paladin
2층,Fallen Shadows,Scholar
2층,Meisaka Shirane,Astrologian
2층,Eirah Everdream,BlackMage
2층,Lin Kai,Monk
2층,Ayaya Ayaya,Dragoon
2층,Narumi Hatasashi,Dancer
2층,Soarise Swiftpaw,Warrior
2층,Furyon Fury,Gunbreaker
2층,Loki Berr,Astrologian
2층,Cirah Yhufu,Scholar
2층,Nagi Kanan,Machinist
2층,Miriam Holmes,BlackMage
2층,Marcus Fenixx,Dragoon
2층,Crea Toybox,Monk
2층,Apple Ice,Paladin
2층,Jodio Jolt,Warrior
2층,Flyjes Liptoon,Astrologian
2층,Eto Pirika,WhiteMage
2층,Eila Artorius,Samurai
2층,Saskia Rahiro,Dragoon
2층,Nike Eros,Bard
2층,Ares Tos,Summoner
2층,Estellise Ciel,Paladin
2층,Mont Lee,DarkKnight
2층,Rinn Aathia,WhiteMage
2층,Chalupa Batty,Scholar
2층,Miki Hoshii,Samurai
2층,Ravenholdt Huntsman,Dragoon
2층,Silvior Stein,RedMage
2층,Makai Silverberg,Dancer
2층,Miro Vermillion,Warrior
2층,Michael Pk,Paladin
2층,Pollen Flare,Scholar
2층,Wolfen Aong,Astrologian
2층,Wesk Alber,Dragoon
2층,Eragon Hawke,Samurai
2층,Kiro Kai,RedMage
2층,Mocha Muffin,Bard
2층,Shimei Ryomou,DarkKnight
2층,Yukari Shishurai,Gunbreaker
2층,Zandera Vaneria,Scholar
2층,Nuptup Somei,WhiteMage
2층,Sre Wright,Dragoon
2층,Sol Man,Bard
2층,Rocco Dogg,Samurai
2층,Vitals Arcelion,Summoner
2층,Daddy Stricken,Paladin
2층,The Wheeelz,DarkKnight
2층,Vamprix Lz,WhiteMage
2층,Zel Et,Scholar
2층,Eka Mhinaku,BlackMage
2층,Tsuki Kurusugawa,Dragoon
2층,Fantasia Unlimited,Monk
2층,Bahamut Rokujuroku,Bard
2층,Hazzi Bunni,Gunbreaker
2층,Rysler Lockehart,Warrior
2층,Ren Tsukiyo,Scholar
2층,Rei Mitsuki,WhiteMage
2층,Vivian Grimelka,Dragoon
2층,Auto Attack,Monk
2층,Phoebe No'saa,RedMage
2층,Saecred Thornrose,Dancer
2층,Sefi Lyra,Paladin
2층,Luka Aoi,Gunbreaker
2층,Iseung Yuin,Scholar
2층,Lulu Lyrae,Astrologian
2층,Witherwind Fhey,Dragoon
2층,Faris K'toll,Monk
2층,Athena Cykes,Summoner
2층,Rei Lemsby,Dancer
2층,Godric Light,Gunbreaker
2층,Neahn Tiaq,DarkKnight
2층,Vallart Aerowind,WhiteMage
2층,Aren Specter,Scholar
2층,Tantric Fury,BlackMage
2층,Ging Go,Monk
2층,Faint Light,Dragoon
2층,Siuan Sanche,Dancer
2층,Trapqueen Shinaynay,DarkKnight
2층,Senel Whitestrake,Warrior
2층,Sleepy Wolf,WhiteMage
2층,Nan Talion,Scholar
2층,Sheena Hayane,Monk
2층,Vivid Ariah,Dragoon
2층,Lulu Nami,BlackMage
2층,Ajari Ragnarok,Bard
2층,Will Brannigan,Paladin
2층,Ularian Darkmoon,Gunbreaker
2층,Chad Wick,WhiteMage
2층,Rhys Casil,Scholar
2층,Ferocious Bunny,Monk
2층,Void Wolf,Summoner
2층,Keyto Amano,Paladin
2층,Vykeria Kamer,WhiteMage
2층,Tarika Akumu,Scholar
2층,Ririndo Sekai,Monk
2층,Aidan Silberblitz,Dragoon
2층,Skarne Denar,Summoner
2층,Feena Ch'iyara,Dancer
2층,Arrogance O',Gunbreaker
2층,Sinned Leonhart,Paladin
2층,Jennei Arksol,Scholar
2층,Eto Kazumi,Astrologian
2층,Zyra Kael,BlackMage
2층,Wii Sports,Dragoon
2층,Fortune Soul,Ninja
2층,Serene Soul,Dancer
2층,May Bae,Paladin
2층,Remu Remu,Warrior
2층,Marie Abila,WhiteMage
2층,Nara Sarang,Scholar
2층,Seba Jun,Dragoon
2층,Adriel Aerostrike,Bard
2층,Theotrot Hametchel,Monk
2층,Aidan Chiura,RedMage
2층,Cly Cakebread,Gunbreaker
2층,Kee Okami,Paladin
2층,Keaira Yar,WhiteMage
2층,Galatea Fraiser,Scholar
2층,Lucien Caelum,RedMage
2층,Doluka Sturmwind,Dragoon
2층,Sam Lihzeh,Bard
2층,Basic Catgirl,Dancer
2층,Koizomi Lanner,Warrior
2층,Akahara Hyoga,Paladin
2층,Isma Caelum,WhiteMage
2층,Selphen Skarlen,Scholar
2층,Yui Loveless,Monk
2층,Gotsu Totsukotsu,Machinist
2층,Jemma Digraldi,Summoner
2층,Lilith Cleaner,DarkKnight
2층,Ayato Apricot,Gunbreaker
2층,Romariel Moscatel,WhiteMage
2층,Ruri Sant,Scholar
2층,Mazyi Meatgeneral,Monk
2층,Merst Clover,Dragoon
2층,Sirou Heartnet,Bard
2층,Mimi Zokku,BlackMage
2층,Aoshi Lightbringer,Gunbreaker
2층,Kankan Draphfarmer,WhiteMage
2층,Chicory Nyan,Paladin
2층,Tomoyo After,Scholar
2층,Papaya Paya,BlackMage
2층,Pepega Pega,Dragoon
2층,Scarlet Caster,Monk
2층,Ales Alrok,Dancer
2층,Brandel North,Paladin
2층,Kite Shield,Warrior
2층,Biff Skylark,WhiteMage
2층,Kaishen Commodore,Scholar
2층,Aaliyah Rayleonard,Summoner
2층,Rika Haruma,Dragoon
2층,Clotho Shamrock,Bard
2층,Ted Law,Ninja
2층,Busuke Sukebu,Gunbreaker
2층,Hana Bon,Paladin
2층,Frost River,WhiteMage
2층,Mipu Syz,Scholar
2층,Dirk Strider,Dragoon
2층,Sage Tyrn'fae,Machinist
2층,Marrexia Raven,Summoner
2층,Denzyne Starweaver,BlackMage
2층,Zuzu Vesvinae,DarkKnight
2층,Erstilello Doubleborn,Gunbreaker
2층,Aislynn Amaryllis,Scholar
2층,Veralidaine Sarrasri,WhiteMage
2층,Nano Blizz,Monk
2층,Francesca Harden,Bard
2층,Luna Noel,RedMage
2층,Ritsu Nikuno,Dragoon
2층,Ryo K',Gunbreaker
2층,Nomatto Ash,Paladin
2층,Liese Charlotte,Scholar
2층,Sakura Hirasawa,WhiteMage
2층,Cole Newend,BlackMage
2층,Edila Pytte,Dragoon
2층,Raven Sephira,Bard
2층,Vincent Vanitas,Dancer
2층,Verra Moonstone,Warrior
2층,Darak Stonefoot,Paladin
2층,Rah Reiga,WhiteMage
2층,Dump Ling,Scholar
2층,Latona Kecha,Monk
2층,Morizo Relanah,Dragoon
2층,Lydie Peche,RedMage
2층,Lanaya Rhof,Bard
2층,Wanko Siv,Paladin
2층,Nasuno Kaori,DarkKnight
2층,Highnicle Bred,WhiteMage
2층,Dongrin Hrkm,Astrologian
2층,Lala Heinsfell,BlackMage
2층,Ryseria Luise,Bard
2층,Ainzel Harlium,Dragoon
2층,Kuroz Stark,Warrior
2층,Kanako Blanchard,Paladin
2층,Lucht Vindegard,WhiteMage
2층,Ohm Rupiah,Scholar
2층,Love You,Samurai
2층,Zlade Yaeger,Dragoon
2층,Clososo Closo,Bard
2층,Victoria Invicta,RedMage
2층,Waltz Beat,DarkKnight
2층,Vivina Vina,Paladin
2층,Blueberry Berry,WhiteMage
2층,Whimsical Mercy,Scholar
2층,Nitori Aram,Monk
2층,Remi Lami,Dragoon
2층,Lyric Ric,Machinist
2층,Ore Sama,BlackMage
2층,Kei Kreuz,DarkKnight
2층,Onion Santamaria,Paladin
2층,Sho Hq,WhiteMage
2층,Ciel Hellcat,Scholar
2층,Kelos Pelmand,BlackMage
2층,Primrose Lilith,Monk
2층,Yukari Yakumo,Machinist
2층,Amdusias Rex,Samurai
2층,Big Pheonix,DarkKnight
2층,Azariah Aeroborn,WhiteMage
2층,Blayden Mccallister,Warrior
2층,Zaiteku San,Astrologian
2층,Shimaro Mista,Dragoon
2층,Raion Valentine,RedMage
2층,Saphira Eldunarii,Bard
2층,Satomi Strife,Dancer
2층,Ryu Katzuna,Paladin
2층,Val Rael,Warrior
2층,Yonah Lockster,WhiteMage
2층,Marisa Rael,Scholar
2층,Pompe Adour,Dragoon
2층,Cless Winters,Machinist
2층,Zoe Quintel,Ninja
2층,Vytas Stukov,Dancer
2층,Seath Farsight,DarkKnight
2층,Rodew Crimson,Paladin
2층,Shesh'yr Shrod'yn,Scholar
2층,Ares Kiira,WhiteMage
2층,Takeoto Dx,Dragoon
2층,Rin Lean,BlackMage
2층,Yok Sena,Monk
2층,Hinanai Lulu,Dancer
2층,Suika Var,DarkKnight
2층,Ciel Waters,Gunbreaker
2층,Hugo Michel,WhiteMage
2층,Ailys An,Scholar
2층,Iga Lamadagia,Monk
2층,Goodman Howard,Dragoon
2층,Min Cthu,Summoner
2층,The Junk,Bard
2층,Sorashido Badend,DarkKnight
2층,Eila Kjellberg,Paladin
2층,Air Conditioner,WhiteMage
2층,Pram Lisbeth,Scholar
2층,Platinum Xephera,Monk
2층,Rein Grakaias,Dragoon
2층,Ella Draven,RedMage
2층,Mala Vale,Bard
2층,Cole Graves,Gunbreaker
2층,Raishasu Bumrush,Warrior
2층,Korky Korkesh,WhiteMage
2층,Adorak Matan,Scholar
2층,Tobi V'apa,Monk
2층,X'miyuu Sabaahji,Summoner
2층,Arashi Tsuki,Dancer
2층,Zhai'a Tayuun,Ninja
2층,Lemon Drizzle,Paladin
2층,Maewe Saanobe,Scholar
2층,Valeyna Senaya,Warrior
2층,Mai'miki Blazblue,Astrologian
2층,Yaromir Astoln,RedMage
2층,Zokor Shamavokor,Monk
2층,Exantraux Alsalind,Bard
2층,Evelyn Reiv,Dancer
2층,Aoife Brackenfield,Gunbreaker
2층,Branek Atessa,DarkKnight
2층,Khai'li Rhen,Scholar
2층,Ikaru Kazuna,Astrologian
2층,Toson Tsumura,Monk
2층,Leo Grandet,Summoner
2층,Noritama Tadokoro,Dragoon
2층,Poko Run,Bard
2층,Theodor Dhahabu,DarkKnight
2층,Einherjar Chocola,Paladin
2층,Myuritis Aifiea,WhiteMage
2층,Mimi Lupicia,Astrologian
2층,Linaly Knox,Monk
2층,Kei Nozomi,Machinist
2층,Dark Zeref,BlackMage
2층,Mytsubaki Tasuky,Ninja
2층,Sylithia Dragonscream,Warrior
2층,Mizuki Kanzuki,Paladin
2층,Krystali Asuka,Scholar
2층,Haru Katsuki,WhiteMage
2층,Fahros Lesdenfor,Samurai
2층,Lunaeriss Lesdenfor,BlackMage
2층,Viewing Cats,Dragoon
2층,Mihli Warsong,Dancer
2층,Leon Dragneel',Warrior
2층,Roan Praimfaya,DarkKnight
2층,Nep Tuna,Scholar
2층,Luna Violet,WhiteMage
2층,Lili Lupon,Summoner
2층,Rak Zak,Bard
2층,Elow Yo,Dancer
2층,Raidiaz Flarix,DarkKnight
2층,Satyrak Jenkins,Paladin
2층,Dante Apollyon,WhiteMage
2층,Minari Rena,Scholar
2층,Sylvanas Sera,Dragoon
2층,Ultus Veigh,Monk
2층,Clouded Saotome,Summoner
2층,Bro'laf Tetha,Dancer
2층,Alice Synthesis,Gunbreaker
2층,Sandamar Delys,Paladin
2층,Aoi Onishi,WhiteMage
2층,Rhela Relanah,Scholar
2층,Aven Ged,Monk
2층,Valaina's Alt,Summoner
2층,Clarissa Fairchild,Bard
2층,Slade Mercer,Paladin
2층,Yui Scarlet,DarkKnight
2층,Sonia Yumeno,WhiteMage
2층,Hjalmar Langley,Scholar
2층,Souya Saion,Samurai
2층,Namko Ename,Summoner
2층,Yuyu Stom,Machinist
2층,Tom Orbrx,Dragoon
2층,O-Bow Violeta,Gunbreaker
2층,Shuri Izuna,DarkKnight
2층,Elfine Tissue,WhiteMage
2층,Anna Dolce,Scholar
2층,Tweedy Moon,Monk
2층,Shiro Rexco,Samurai
2층,Suika Nanairo,Summoner
2층,Lystaria Luciano,Dancer
2층,Jamu Rai,Gunbreaker
2층,Hiro Azumi,Warrior
2층,Popotata Papatata,WhiteMage
2층,Tomoko Nankier,Scholar
2층,Haruka Mishima,Monk
2층,Izeyash Konturaen,Machinist
2층,Merritt Reeve,Ninja
2층,Yukio Beruna,BlackMage
2층,Nivis Shayoran,Paladin
2층,Retsuu Hitoshi,Warrior
2층,Revaine Shayoran,WhiteMage
2층,Taynoh Tenestre,Scholar
2층,Asuka Skydancer,Dragoon
2층,Riifia Midori,Bard
2층,Bujutsu Ceskone,RedMage
2층,Nana Inaste,Dancer
2층,Ha Tzu,DarkKnight
2층,Yamato Murakami,WhiteMage
2층,Eliphas Midori,Gunbreaker
2층,Totoshen Toshen,Astrologian
2층,Devon Landale,Bard
2층,Daisy Deluna,Monk
2층,Lady Archulak,Dancer
2층,Estrella Of,Ninja
2층,Anye Lunelle,Paladin
2층,Elena Argent,Warrior
2층,Myrtwyn Ferox,WhiteMage
2층,Takuya Kanbara,Scholar
2층,Nowa Nightblade,Monk
2층,Umbra Noctis,BlackMage
2층,Gisen Gremory,Bard
2층,A'ska Fhaelyn,Dancer
2층,Kali Nox,Gunbreaker
2층,Ahrianrhod Eilton,Paladin
2층,Pan Talaimon,WhiteMage
2층,Vicky Feuerherz,Scholar
2층,Sunny Capri,RedMage
2층,Chewy Shu,Dragoon
2층,Shirlina Shu,Bard
2층,Zuying Song,WhiteMage
2층,Cute Circle,Warrior
2층,Avian Byrd,Gunbreaker
2층,Miewn Shu,Scholar
2층,Neren Foster,BlackMage
2층,Yanda Dandy,Machinist
2층,No If,Samurai
2층,Gaura Rrighan,Bard
2층,Hoshizora Dreamcolor,Gunbreaker
2층,Dakutinesu Lalatyyna,Warrior
2층,Hisui Mistral,Scholar
2층,Mitsuha Amane,WhiteMage
2층,Lacan Frigan,Dragoon
2층,Katarina Quinn,Summoner
2층,Ryndh Eilzeiros,Bard
2층,Lorang Bakhtiar,Ninja
2층,Krelian Enfereux,Gunbreaker
2층,Kal El,Paladin
2층,Bouma Cage,Scholar
2층,Neel Ookami,WhiteMage
2층,Waring Bastred,BlackMage
2층,Soriala Sarrasri,Dragoon
2층,Keilah Severin,Bard
2층,Athala Sternn,Ninja
2층,Thicc Deepz,Gunbreaker
2층,Nepharius One,Paladin
2층,Joshua Hardin,WhiteMage
2층,Prinny Dawnbringer,Astrologian
2층,Kanon Lohenstein,BlackMage
2층,V'ivid Tgmn,Dragoon
2층,Tokimi Sephi,Bard
2층,Batou Buttetsu,Ninja
2층,Angel Queen,Paladin
2층,Sophie Sanchez,Warrior
2층,Yun Schlafmary,WhiteMage
2층,L' Anima,Scholar
2층,Grinnaux Sorel,Dragoon
2층,Marielle Luccerie,Machinist
2층,Rodulus Terium,RedMage
2층,Serah Neige,Ninja
2층,Abyssion Darkflare,Gunbreaker
2층,Baan Greed,DarkKnight
2층,Sino Fey,Scholar
2층,Enk'i Faer,WhiteMage
2층,Emberia Musar,BlackMage
2층,Yuta Usami,Samurai
2층,Yuri Kurosu,Dragoon
2층,Shadida Al'noura,Bard
2층,Xander Brandkast,Warrior
2층,Schixo Frenic,Gunbreaker
2층,Sissel Missile,Scholar
2층,Akirri Ki're,Astrologian
2층,A'rcand Vold,Machinist
2층,Keo Rei,Samurai
2층,Domitien Telumbra,Dragoon
2층,Firinel Andune,RedMage
2층,Hymlock Stravis,Gunbreaker
2층,Orlandeau Mormont,Paladin
2층,Kitty Gaga,Scholar
2층,Para Sox,Astrologian
2층,Walter Franklin,Monk
2층,Olphilia Ri'ist,Bard
2층,Rhys Yshara,Dragoon
2층,Tempest Roulemet,Summoner
2층,Sam Bell,Paladin
2층,Stratos Masters,DarkKnight
2층,Kara Kielle,WhiteMage
2층,Taiga Lowell,Scholar
2층,Caera Djinn,Monk
2층,Elycie Astriel,Bard
2층,Z'ello Thewolf,Machinist
2층,Bim Steel,DarkKnight
2층,Sushi Jumpman,Paladin
2층,Reina Mitsurugi,Scholar
2층,Lume Ardera,WhiteMage
2층,Cordelia Raventail,Dragoon
2층,Maximeme Goober,Summoner
2층,Pomf Pomf,Dancer
2층,Eshatos Shih,Gunbreaker
2층,Alexius Titus,Paladin
2층,Echolicious Axis,WhiteMage
2층,Yololo Yolo,Dancer
2층,Sido Avera,WhiteMage
2층,Bedinok Hobbes,Scholar
2층,Toutobi Amari,Monk
2층,Cypher Kai,Dragoon
2층,Tippy Kai,RedMage
2층,Blake Yuanji,Bard
2층,Ja El,Warrior
2층,Rox Dragonheart,Gunbreaker
2층,Naar Relles,WhiteMage
2층,Mitoko Kitkuro,Scholar
2층,Issa Kazuma,Dragoon
2층,Sayria Oniko,BlackMage
2층,Tsukiko Shimizu,Monk
2층,Laena Tohka,Bard
2층,Kai Matsumiya,Paladin
2층,Alex Sinclair,Gunbreaker
2층,Moee Jobber,Scholar
2층,Pink Sherbet,Astrologian
2층,Shiwoon Tora,Monk
2층,Chicken Soup,Machinist
2층,Wedel White,BlackMage
2층,Dead Inside,Dragoon
2층,Grandiosa Pizza,Gunbreaker
2층,Kat Ane'ko,WhiteMage
2층,Allura Merdan,Paladin
2층,Novija White,Scholar
2층,Momo Lockhart,Samurai
2층,Heropon Coops,Dragoon
2층,Nyu Yuno,Bard
2층,Kae'dens Alexandros,Dancer
2층,Ruka Teioh,Paladin
2층,Ghrawl Prime,DarkKnight
2층,Warm Bread,WhiteMage
2층,Bime Erz,Scholar
2층,Ethereal Nijix,Monk
2층,Relicus Ashborne,BlackMage
2층,Ahri'qi Sxuim'vre,Summoner
2층,Flara Starburst,Dancer
2층,Auri Kiwi,Paladin
2층,Mike Zulu,Gunbreaker
2층,Hawken Pierce,WhiteMage
2층,Flyanfang's Alt'char,Scholar
2층,Kuru Kha,BlackMage
2층,Kagiso Leia,Dragoon
2층,Rusty Latte,Dancer
2층,Ruruya Ruya,Ninja
2층,Y'ser Tovaras,Gunbreaker
2층,Cosette Coalhearth,Paladin
2층,Ryuso Ken,Scholar
2층,Jibril Veritas,Astrologian
2층,Verhelion Soreba,BlackMage
2층,Syndra Sengen,Monk
2층,Lyiandra Adrasteia,Dragoon
2층,Mishy Shell,Bard
2층,Clanqaz Usyntoumsyn,Warrior
2층,Gaius Markerian,Gunbreaker
2층,Lite Warior,Scholar
2층,Xellana Metallium,WhiteMage
2층,Frost Pls,Monk
2층,Elyxia Crescent,Dragoon
2층,Severine Brooks,Bard
2층,Elsa Snow,Summoner
2층,Rei Harumi,WhiteMage
2층,Jin D'arc,Gunbreaker
2층,Coda Mugetsuga,DarkKnight
2층,Bardulf Bladesworn,Astrologian
2층,Valaina Arkane,RedMage
2층,Tatzu Two,Samurai
2층,Izayoi Sakuya,Ninja
2층,Sapphira Mercer,DarkKnight
2층,Latour Lune,Dragoon
2층,Zene'a Ovliera,BlackMage
2층,R'shatna Nosh,Machinist
2층,Miko Uphill,Monk
2층,Dag Daft,Gunbreaker
2층,Secil Wisteria,Paladin
2층,Hermes Ares,WhiteMage
2층,Charlotte Cuvie,Scholar
2층,Kyouma Hyouin,Monk
2층,Cat Inthehat,Dragoon
2층,Rin Relanah,Summoner
2층,Small Bwain,Bard
2층,Rose Icetea,Paladin
2층,Suekul Navvle,WhiteMage
2층,Kaiser Wolf,Warrior
2층,Izumi Aika,Scholar
2층,Generic Eboy,Samurai
2층,Kiwi Xarassi,Dragoon
2층,Holycrapit'sa Deer,Bard
2층,Sakura Tea,BlackMage
2층,Thot Bringers,Paladin
2층,Red Ciri,Gunbreaker
2층,Bawkan Smile,WhiteMage
2층,Daniel Mogstorm,Scholar
2층,Agoni Faith,Samurai
2층,Alec Mcdowell,Summoner
2층,Nekomi Katsurugi,Dragoon
2층,Songe Sangmore,Bard
2층,Kazeh Rokushi,Gunbreaker
2층,Nhagi Jinjahl,Warrior
2층,Shay Faith,WhiteMage
2층,Maeleyna Delarendros,Scholar
2층,Ai Beru,Samurai
2층,Lilium Wolcot,Machinist
2층,Petan Coo,BlackMage
2층,Alice Asclepius,Dragoon
2층,Hauru Metaru,DarkKnight
2층,Kathalina Lauran,Gunbreaker
2층,Heathdien Astral,Scholar
2층,Verita Woods,WhiteMage
2층,Kairen Alter,BlackMage
2층,Seraphria Azura,Monk
2층,Anima Azura,Machinist
2층,Divine Moon,Dancer
2층,Rosch Vairemont,Gunbreaker
2층,Ferus Ironlash,DarkKnight
2층,Tionius Starshine,WhiteMage
2층,Creaky Doorz,Scholar
2층,Quelanna N'lur,BlackMage
2층,Tyo Zwan,Summoner
2층,Makoto Peti,Dragoon
2층,Ezel Berbier,Bard
2층,Zal Zegala,Warrior
2층,Kaiya Rose,WhiteMage
2층,Fidget Fumblefingers,Paladin
2층,Bingoingo Ramza,Scholar
2층,Tail Quartar,Monk
2층,Otter Hound,Dragoon
2층,Ds Sk,Machinist
2층,Sai Popolus,Summoner
2층,Helraet Valery,Gunbreaker
2층,Ran Brouillard,Paladin
2층,Carry Coco,Scholar
2층,Kaede Molkot,WhiteMage
2층,Shinryu Reishiki,BlackMage
2층,Marodd Etrian,Monk
2층,Sky Breaker,Dragoon
2층,Xemi Astra,Dancer
2층,Lutray Fennis,Gunbreaker
2층,Lumi Leia,WhiteMage
2층,Isabela Marisela,Paladin
2층,Phoebe Alleyen,Scholar
2층,Zarbon Sun,BlackMage
2층,Tyan Pii,Dragoon
2층,Sesirun Run,Machinist
2층,Dodoria Sun,Dancer
2층,Sino R'gray,Gunbreaker
2층,Golden Freeza,DarkKnight
2층,Killer Bunny,WhiteMage
2층,Fennella Digley,Scholar
2층,Zaia Serafall,Monk
2층,Junichi Ayakase,Dragoon
2층,Twila Solace,RedMage
2층,Quik Sylvir,Dancer
2층,Reynar Draxhelm,Gunbreaker
2층,Rynku Jun,DarkKnight
2층,Miria Novoselic,Scholar
2층,Reimi Ayakase,WhiteMage
2층,Mark Sama,BlackMage
2층,Lutao Ori,Samurai
2층,Oki Haragin,Machinist
2층,Riku Hanami,Dancer
2층,Kokopi Kopi,DarkKnight
2층,Hardy Littlewood,Paladin
2층,Chibi Bunny,WhiteMage
2층,Sergei Rachmaninoff,Scholar
2층,Kasrana Sieghart,Monk
2층,M'yalwann Ichi,BlackMage
2층,Bravest Heart,Dragoon
2층,Nota Taru,Dancer
2층,A'teo Tia,Paladin
2층,Isana Mitsuki,DarkKnight
2층,Lyric Morgalyn,WhiteMage
2층,Luuvi Prynne,Astrologian
2층,Satoru Arihara,Samurai
2층,Sakura Amamiya,Dragoon
2층,La Hee,Summoner
2층,Alteisen Riese,Dancer
2층,Nior Enos,Gunbreaker
2층,Ogata Rina,Warrior
2층,Lulu Yurigasaki,WhiteMage
2층,Saya Arihara,Scholar
2층,Korte Shadowalker,Samurai
2층,Rumanu Dragonheart,Dragoon
2층,Raven Quinn,Bard
2층,Schmelvin Dotan,RedMage
2층,Knaifu Aufseher,Paladin
2층,Sarmion Deadsoul,Warrior
2층,Haruko Yoko,Scholar
2층,Matri' Oshka,WhiteMage
2층,V'xxea Dahlia,Monk
2층,Shado Mori,Machinist
2층,Cahoots Mcboots,BlackMage
2층,Kaiser Shade,Dragoon
2층,Omega Starburst,Paladin
2층,Kirin Naruse,DarkKnight
2층,Yuan Realta,WhiteMage
2층,Kaiko Kimoke,Scholar
2층,Zeyd Oronir,BlackMage
2층,Pen' Gu,Dancer
2층,Pryde Yue,Dragoon
2층,Y'dyalani Fahli,Monk
2층,Axel Lavi,Gunbreaker
2층,Lethal Tyrant,Paladin
2층,Tiny Kraken,Astrologian
2층,Hiru Mare,Dragoon
2층,Mynt Silversky,BlackMage
2층,Shmerlin Ambrosius,Machinist
2층,Didrich Moonwatyr,Ninja
2층,Nariuki Suzu,Gunbreaker
2층,Howell Lionheart,DarkKnight
2층,Chibi Kusuri,Scholar
2층,Spaace Myoshi,WhiteMage
2층,Declio Dukes,BlackMage
2층,Ben Button,Dragoon
2층,Satsuki Kagane,Machinist
2층,Akava Buvelle,Bard
2층,Etude Starhaven,Gunbreaker
2층,Vi-peez Rada,DarkKnight
2층,Senah Starhaven,WhiteMage
2층,Heaven's Feel,Scholar
2층,Divine Mage,BlackMage
2층,Kougyoku Ren,Dragoon
2층,Inori Yusoruha,Samurai
2층,Alys Luxuria,Dancer
2층,Hiromi Kaede,Warrior
2층,Aria Anu,Gunbreaker
2층,Haru Acedia,Scholar
2층,Naju Targaryen,Astrologian
2층,Abraham Greave,Samurai
2층,Asuna Relanah,Ninja
2층,Kentra San,RedMage
2층,Nhre Fayel,Bard
2층,Kilik Sunseeker,Paladin
2층,Raven Darkbuster,Gunbreaker
2층,Xill Xenos,Scholar
2층,Mira Bellenbaum,Astrologian
2층,Mivriel Eluchil,Monk
2층,Hereneya Green,Dragoon
2층,Albanaut Sarmantoix,Machinist
2층,Zero Eden,Summoner
2층,Genevieve Deseze,Warrior
2층,Nibutani Nibu,Gunbreaker
2층,Table San,WhiteMage
2층,Qutuqai Borlaaq,Scholar
2층,Mikana Citri,BlackMage
2층,Ouka Seiwa,Samurai
2층,Fauxkir Offs,Dragoon
2층,Tohko Redmain,Bard
2층,Fumaru San,Paladin
2층,Youban Hyura,DarkKnight
2층,Remi Eisfeld,WhiteMage
2층,Etsuji Ch,Scholar
2층,Palom Harvey,BlackMage
2층,Sakei Sai,Samurai
2층,Banim Daerev,Dragoon
2층,Riti Stone,Dancer
2층,Sarana Moks,Gunbreaker
2층,Rhela Tayuun,Paladin
2층,Mascarun Grimorio,Astrologian
2층,Laeris Arad,WhiteMage
2층,Rem Nosuke,BlackMage
2층,Kumazo Kumajiro,Dragoon
2층,Yua Kuro,Bard
2층,Agnes Oblige,Samurai
2층,Rei Vax,DarkKnight
2층,Chiyuki Kona,Gunbreaker
2층,Tea- Cat,WhiteMage
2층,Koro Can,Scholar
2층,Jack Cinder,BlackMage
2층,Alicia Chains,Dragoon
